prev_image,current_image,description_a,description_b,model_position
https://raw.githubusercontent.com/cunjunyu/RoboticGuideDogData/main/elevator-practice/000022.jpg,https://raw.githubusercontent.com/cunjunyu/RoboticGuideDogData/main/elevator-practice/000023.jpg,"""""""Robot is in font of elevator door. user is behind robot. Robot is not aligned with elevator door.""""""","""""""The user and robot guide dog have arrived at the elevator lobby and are positioned in front of the closed elevator doors. The robot is stationary, facing the wall panel containing the elevator call button, indicating the start of the calling phase. A closed fire exit door is visible to the right, but the primary focus is on the elevator interaction.""""""",B
https://raw.githubusercontent.com/cunjunyu/RoboticGuideDogData/main/elevator-practice/000046.jpg,https://raw.githubusercontent.com/cunjunyu/RoboticGuideDogData/main/elevator-practice/000047.jpg,"""""""The robot is positioned at the threshold of an open elevator, facing the interior, ready to guide the user inside. The elevator doors are fully open, revealing an empty cab. Elevator call buttons are visible on the wall to the right but are not currently being interacted with, indicating the call phase is complete. A user's hand is visible on the right side of the frame, positioned near the robot, while a bystander's legs are visible to the left near a trash can. The active task is transitioning from waiting to entering the elevator.""""""","""""""The robot is facing the elevator and the user is to the right side of the robot. Another users feet are facing the robot from the right side.""""""",A
https://raw.githubusercontent.com/cunjunyu/RoboticGuideDogData/main/elevator-practice/000076.jpg,https://raw.githubusercontent.com/cunjunyu/RoboticGuideDogData/main/elevator-practice/000077.jpg,"""""""The user is inside the elevator with the doors fully open, holding the robot controller. The elevator has arrived at the destination floor. The exit path is partially obstructed by another passenger standing inside to the right and a person standing immediately outside the elevator doors. The user is positioned to exit the elevator.""""""","""""""User's hands and feet are visible. They are inside an elevator, holding remote controls.""""""",A
https://raw.githubusercontent.com/cunjunyu/RoboticGuideDogData/main/elevator-practice/000081.jpg,https://raw.githubusercontent.com/cunjunyu/RoboticGuideDogData/main/elevator-practice/000082.jpg,"""""""The user is standing inside the elevator at the threshold, facing the open elevator doors and the hallway beyond. The user is holding the robot's handle, preparing to exit the elevator. Another person is present in the elevator background.""""""","""""""The handler is behind the robotic dog, only feet are visable. The task appears to be entering the elevator. The robotic dog appears to be turning inside the lift, scanning the environment. The path is free from hazards and obstructions.""""""",A
https://raw.githubusercontent.com/cunjunyu/RoboticGuideDogData/main/elevator-practice/000092.jpg,https://raw.githubusercontent.com/cunjunyu/RoboticGuideDogData/main/elevator-practice/000093.jpg,"""""""The user is stationery on the left side of the room with feet visable. The robot dog is looking out of the lift door as it is opening, monitoring the environment. There are no hazards or obstructions in the pathway.""""""","""""""The robot and two users are inside an elevator. The elevator has arrived at a floor, and the sliding doors are fully open, revealing an outside hallway with a wooden floor and a sign. The robot is positioned facing the open doors, ready to guide the users out, marking the transition from riding to exiting.""""""",B
https://raw.githubusercontent.com/cunjunyu/RoboticGuideDogData/main/elevator-practice/000093.jpg,https://raw.githubusercontent.com/cunjunyu/RoboticGuideDogData/main/elevator-practice/000094.jpg,"""""""Robot in front of the elevator doors. there's two users to the right where feet are only seen.""""""","""""""The user and robot are inside the elevator cab. The elevator doors are closed, indicated by the narrow vertical gap allowing light through. The user stands passively, and the robot is positioned on the floor, indicating the 'riding' phase of the elevator interaction is in progress. Another person is present in the background.""""""",B
https://raw.githubusercontent.com/cunjunyu/RoboticGuideDogData/main/elevator-practice/000096.jpg,https://raw.githubusercontent.com/cunjunyu/RoboticGuideDogData/main/elevator-practice/000097.jpg,"""""""The handler is in the left hand corner of the lift, stationery with just their feet visible. The robotic dog appears to be stationery facing the lift doors, it appears to be scanning the environment, the pathway is free from hazards and obstructions. The task of getting into the lift appears to have been completed successfully.""""""","""""""The robot and user are inside the elevator with the doors fully closed. A green light on the control panel indicates that a destination floor has been successfully selected. The user is standing passively holding the leash, and another passenger is present in the corner. The group is currently in the riding phase of the elevator interaction.""""""",B
https://raw.githubusercontent.com/cunjunyu/RoboticGuideDogData/main/elevator-practice/000098.jpg,https://raw.githubusercontent.com/cunjunyu/RoboticGuideDogData/main/elevator-practice/000099.jpg,"""""""The robot and user are inside the elevator car with the doors closed, currently in the riding phase. The user acts as a passenger standing near the robot, while another person stands near the control panel. The elevator appears to be in transit between floors, with floor selection already completed.""""""","""""""The user is stationery on the left hand side of the robotic dog. The dog is stationery and scanning the environment. The dogs path is clear and free from hazards and obstructions. The task appears to be wait at the elevator doors, and seems to be completed.""""""",A
https://raw.githubusercontent.com/cunjunyu/RoboticGuideDogData/main/elevator-practice/000127.jpg,https://raw.githubusercontent.com/cunjunyu/RoboticGuideDogData/main/elevator-practice/000128.jpg,"""""""The user is positioned at the elevator call panel on the right, actively reaching for or pressing the call button. The robot guide dog is waiting patiently in front of the elevator doors, which are currently closed. A bystander is visible standing to the left of the robot. The task is in the elevator calling phase.""""""","""""""The user is to the left hand side of the screen, appears to be stationery with only feet visable. The robot dogs task appears to be reaching the elevator doors. The Path is clear of obstructions and hazards, and the dog appears to be moving towards the doors on a misaligned path. The task of reaching the doors has not been completed.""""""",A
https://raw.githubusercontent.com/cunjunyu/RoboticGuideDogData/main/elevator-practice/000148.jpg,https://raw.githubusercontent.com/cunjunyu/RoboticGuideDogData/main/elevator-practice/000149.jpg,"""""""The robot is guiding the user towards a set of closed silver elevator doors in a lobby area. A person with a camera is visible to the left, and another person's legs are visible to the right. The robot is positioned to approach the elevator call button located on the right wall.""""""","""""""Robot in the middle of the room facing the elevator. Users feet seen on left and right side of robot.""""""",A
